시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,74.25,201604,28,"103,500",14,1983,삼성로4길 17
서울특별시 강남구 개포동,187,187,0,개포주공 5단지,61.19,201604,30,"92,000",14,1983,삼성로4길 17
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,83.21,201602,19,"104,000",6,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,53.06,201603,5,"68,700",8,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,201603,11,"90,000",14,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,60.13,201603,11,"80,000",13,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,201603,13,"92,000",13,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,201603,16,"93,100",13,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,201603,17,"92,000",12,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,60.13,201603,22,"79,750",8,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,83.21,201603,23,"102,800",3,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,53.06,201603,25,"71,000",13,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,83.21,201603,25,"100,000",1,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,60.13,201603,30,"80,000",8,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,53.06,201604,2,"72,500",3,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,60.13,201604,2,"82,000",3,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,201604,2,"95,000",9,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,83.21,201604,3,"107,000",12,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,201604,3,"98,250",10,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,73.02,201604,7,"101,000",7,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,53.06,201604,9,"70,000",1,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,60.13,201604,22,"88,300",10,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 6단지,53.06,201604,30,"78,000",5,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,53.46,201602,4,"72,000",13,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,201602,19,"79,500",9,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,73.26,201602,23,"91,000",12,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,201602,27,"78,300",15,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,53.46,201603,4,"69,000",11,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,83.7,201603,11,"104,300",10,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,53.46,201603,13,"68,000",4,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,83.7,201603,23,"105,500",4,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,201603,24,"79,000",14,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,201603,26,"79,000",5,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,201603,28,"82,000",7,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,201603,30,"82,000",4,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,201603,31,"81,000",6,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,73.26,201604,2,"97,000",11,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,83.7,201604,3,"107,000",5,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,53.46,201604,3,"72,500",2,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,83.7,201604,5,"110,000",10,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,60.76,201604,5,"80,000",1,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,83.7,201604,9,"110,000",8,1983,개포로 516
서울특별시 강남구 개포동,185,185,0,개포주공 7단지,83.7,201604,9,"109,000",15,1983,개포로 516
서울특별시 강남구 개포동,649,649,0,경남1,123.28,201602,4,"132,000",11,1984,언주로 110
서울특별시 강남구 개포동,649,649,0,경남1,96.98,201602,25,"80,000",10,1984,언주로 110
서울특별시 강남구 개포동,649,649,0,경남1,96.98,201603,4,"103,900",12,1984,언주로 110
서울특별시 강남구 개포동,649,649,0,경남1,96.98,201603,18,"105,000",12,1984,언주로 110
서울특별시 강남구 개포동,649,649,0,경남1,96.98,201603,21,"105,000",9,1984,언주로 110
서울특별시 강남구 개포동,649,649,0,경남1,96.98,201603,22,"108,000",8,1984,언주로 110
서울특별시 강남구 개포동,649,649,0,경남1,166.48,201603,24,"120,000",8,1984,언주로 110
서울특별시 강남구 개포동,649,649,0,경남1,123.28,201604,6,"138,000",11,1984,언주로 110
서울특별시 강남구 개포동,649,649,0,경남1,96.98,201604,7,"105,000",3,1984,언주로 110
서울특별시 강남구 개포동,649,649,0,경남1,96.98,201604,8,"110,000",4,1984,언주로 110
서울특별시 강남구 개포동,649,649,0,경남1,96.98,201604,15,"110,000",9,1984,언주로 110
서울특별시 강남구 개포동,649,649,0,경남1,96.98,201604,29,"99,500",1,1984,언주로 110
서울특별시 강남구 개포동,649,649,0,경남2차,149.21,201603,26,"128,250",2,1984,언주로 110
서울특별시 강남구 개포동,649,649,0,경남2차,182.2,201604,11,"171,700",10,1984,언주로 110
서울특별시 강남구 개포동,649,649,0,경남2차,182.2,201604,14,"163,500",9,1984,언주로 110
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201602,4,"47,800",12,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,51.12,201602,13,"56,800",5,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201602,15,"48,000",5,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,60,201603,1,"68,000",10,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,51.12,201603,1,"59,200",11,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201603,5,"48,100",7,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,51.12,201603,8,"60,000",11,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,60,201603,12,"68,000",14,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201603,16,"47,000",7,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201603,24,"48,800",8,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201603,25,"49,000",6,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201603,25,"49,000",13,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,60,201603,26,"67,750",8,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201603,26,"49,000",5,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,60,201603,28,"67,000",4,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201604,2,"49,000",3,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,60,201604,5,"68,000",3,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201604,5,"49,500",11,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,60,201604,5,"70,000",9,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201604,7,"48,000",4,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201604,8,"49,500",7,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,51.12,201604,10,"60,000",13,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,51.12,201604,11,"64,000",9,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201604,11,"51,000",6,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201604,12,"51,000",10,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201604,13,"49,750",9,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201604,14,"49,000",13,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201604,15,"49,500",10,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,51.12,201604,19,"60,000",2,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,51.12,201604,19,"56,000",15,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201604,20,"50,000",4,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201604,23,"52,200",10,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,60,201604,23,"67,800",4,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,60,201604,26,"73,500",14,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201604,28,"51,000",5,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,삼익대청아파트,39.53,201604,28,"49,000",1,1992,개포로109길 21
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,201602,1,"40,000",11,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,201602,1,"58,000",14,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,201602,1,"46,900",10,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,201602,22,"58,250",3,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,201602,24,"47,000",2,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,201602,27,"49,000",10,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,201603,1,"40,000",6,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,201603,1,"58,180",14,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,201603,3,"59,000",12,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,201603,5,"47,000",11,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,201603,5,"59,990",11,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,201603,5,"49,350",9,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,201603,5,"56,600",5,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,201603,10,"59,000",6,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,201603,12,"58,000",15,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,201603,14,"59,000",11,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,201603,17,"40,000",11,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,201603,17,"37,000",1,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,201603,18,"47,500",10,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,201603,19,"49,500",5,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,201603,21,"49,000",7,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,201603,21,"60,000",11,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,201603,23,"57,500",9,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,201603,23,"57,000",3,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,201603,25,"48,300",15,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,201603,26,"40,000",14,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,201603,28,"49,000",4,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,201603,28,"47,500",15,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,201603,30,"40,500",11,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,201603,31,"41,000",10,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,201604,1,"59,500",11,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,201604,1,"41,000",9,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,201604,1,"58,000",15,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,201604,2,"39,900",10,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,201604,2,"60,000",10,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,201604,4,"41,000",14,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,201604,7,"49,500",5,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,201604,7,"41,000",5,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,201604,7,"50,000",11,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,201604,9,"52,000",13,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,201604,9,"40,800",2,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,201604,9,"59,000",4,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,201604,11,"52,000",11,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,201604,11,"51,000",14,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,49.86,201604,11,"58,000",2,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,39.53,201604,12,"49,600",10,1992,개포로109길 9
서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,33.18,201604,12,"42,800",9,1992,개포로109길 9
