"address","Apart","gu","dong","long","lat","dist_from_univ","dist_from_middleschool","dist_from_bus","dist_from_hospital"
"양천로 590","태영","강서구","등촌동",126.8639961,37.55612531,1.19,0.58,0.03,1.15
"양천로 595","금호타운","강서구","염창동",126.8647896,37.55609068,1.23,0.55,0.09,1.16
"양천로 613","강서쌍용예가","강서구","염창동",126.8663456,37.55515947,1.27,0.39,0.08,0.99
"양천로 637","삼성한마음","강서구","염창동",126.8677137,37.55451928,1.33,0.26,0.06,0.86
"양천로 656","관음삼성","강서구","염창동",126.8696294,37.55236057,1.38,0.24,0.07,0.57
"양천로 666","염창1차보람더하임","강서구","염창동",126.8705343,37.55183997,1.44,0.22,0.03,0.47
"양천로 686","삼성한아름","강서구","염창동",126.8722043,37.55054026,1.56,0.33,0.03,0.27
"양천로 706","주상복합태진가람","강서구","염창동",126.8743069,37.54963353,1.73,0.48,0.11,0.06
"양천로 731","동아3","강서구","염창동",126.8771657,37.54927551,1.98,0.66,0.04,0.21
"양천로14가길 23","개화산경남아너스빌","강서구","방화동",126.8087823,37.57209981,3.88,0.4,0.16,0.13
"양천로14길 118","방화3차우림필유","강서구","방화동",126.8090058,37.5681399,3.59,0.39,0.26,0.32
"양천로14길 17","방신서광","강서구","방화동",126.8102144,37.57228383,3.8,0.4,0.09,0.16
"양천로14길 37","신안네트빌1단지","강서구","방화동",126.8100142,37.57137668,3.74,0.49,0.15,0.23
"양천로14길 85","성옥","강서구","방화동",126.8089289,37.56929616,3.67,0.5,0.24,0.43
"양천로14길 86","한오","강서구","방화동",126.8087904,37.56949205,3.7,0.52,0.24,0.42
"양천로18길 27","삼성꽃마을","강서구","방화동",126.8128556,37.57213914,3.61,0.54,0.12,0.37
"양천로1길 117","월드메르디앙 201동,202동","강서구","방화동",126.8096333,37.5749202,4.03,0.12,0.16,0.2
"양천로23길 8","한미(286-1)","강서구","방화동",126.8156812,37.5738123,3.58,0.65,0.13,0.6
"양천로23길 9","한미(286-1)","강서구","방화동",126.8154907,37.57391379,3.6,0.63,0.12,0.59
"양천로24가길 59","한진로즈힐","강서구","방화동",126.813743,37.57139683,3.5,0.65,0.18,0.48
"양천로26길 103","청구","강서구","방화동",126.8222593,37.57282828,3.13,1.23,0.04,1.18
"양천로26길 38","마곡보타닉경남아너스빌","강서구","방화동",126.8188622,37.57247565,3.28,0.96,0.07,0.89
"양천로27길 129","치현마을서광","강서구","방화동",126.8195383,37.57897646,3.84,0.83,0.02,1.14
"양천로28길 29","마곡우림필유아파트","강서구","방화동",126.820712,37.57188083,3.13,1.11,0.22,1.03
"양천로30길 108","마곡나루경남아파트","강서구","방화동",126.8225481,37.56842599,2.73,0.89,0.04,1
"양천로30길 123","신안","강서구","마곡동",126.8231074,37.56776967,2.64,0.87,0.08,1.03
"양천로30길 77","한솔솔파크","강서구","마곡동",126.8228461,37.56979236,2.83,1.02,0.04,1.08
"양천로30길 98","길훈","강서구","방화동",126.8225422,37.56889061,2.77,0.92,0.02,1.02
"양천로3길 17","동부센트레빌","강서구","방화동",126.8066147,37.57344821,4.12,0.31,0.09,0.2
"양천로47길 118","벽산","강서구","마곡동",126.8370529,37.57565567,2.94,1.02,0.03,1.86
"양천로47길 94","마곡금호어울림","강서구","마곡동",126.8370967,37.57453246,2.81,0.93,0.02,1.74
"양천로53길 66","가양1차보람더하임","강서구","가양동",126.8486157,37.56740303,2.06,0.24,0.15,1.15
"양천로55길 55","강서한강자이","강서구","가양동",126.8495202,37.56612085,1.94,0.14,0.05,1.03
"양천로62길 46","대림아르빌101동","강서구","등촌동",126.8597273,37.5559975,0.96,0.41,0.22,0.78
"양천로63길 38","강변한솔솔파크","강서구","염창동",126.8662193,37.55739841,1.43,0.51,0.22,1.18
"양천로63길 51","강변월드메르디앙","강서구","염창동",126.8656298,37.55780031,1.42,0.58,0.21,1.25
"양천로63길 52","벽산늘푸른","강서구","염창동",126.8658733,37.55787836,1.44,0.57,0.23,1.24
"양천로65길 45","길훈","강서구","염창동",126.8677083,37.55558505,1.4,0.29,0.06,0.94
"양천로66길 6","삼성한사랑1","강서구","등촌동",126.8654348,37.5547949,1.18,0.46,0.03,1.03
"양천로67길 32","신동아","강서구","염창동",126.868328,37.55549737,1.44,0.23,0.05,0.9
"양천로67길 50","지오빌","강서구","염창동",126.8698259,37.55501564,1.52,0.09,0.11,0.78
"양천로67길 54","우성2","강서구","염창동",126.8691627,37.55604834,1.53,0.22,0.06,0.9
"양천로67길 77","염창동한강우성","강서구","염창동",126.8701861,37.55608663,1.61,0.18,0.03,0.86
"양천로69길 18","극동","강서구","염창동",126.8708193,37.55322221,1.51,0.1,0.02,0.56
"양천로69길 58","동아","강서구","염창동",126.8727542,37.55450578,1.73,0.14,0.06,0.61
"양천로69길 65","성원","강서구","염창동",126.8723027,37.55534335,1.73,0.17,0.08,0.71
"양천로6길 28","방화12도시개발공사","강서구","방화동",126.8072914,37.57144928,3.93,0.49,0.15,0.24
"양천로6길 57","대림e-편한세상","강서구","방화동",126.8075995,37.57007738,3.82,0.56,0.29,0.37
"양천로71가길 22","일신건영휴먼빌","강서구","염창동",126.8735058,37.55258319,1.72,0.18,0.23,0.39
"양천로71가길 29","이너스5차동진","강서구","염창동",126.8740158,37.55242992,1.76,0.22,0.25,0.36
"양천로71길 38","월드메르디앙","강서구","염창동",126.8724155,37.55311285,1.64,0.06,0.13,0.48
"양천로71길 54","강변코아루","강서구","염창동",126.8731225,37.55353784,1.72,0.11,0.16,0.5
"양천로73가길 28","삼현팰리채","강서구","염창동",126.8738284,37.55064788,1.7,0.36,0.06,0.18
"양천로73가길 38","이너스양화6차","강서구","염창동",126.8743089,37.55035834,1.74,0.41,0.09,0.13
"양천로73길 24","염창힐스테이트","강서구","염창동",126.8731242,37.55157727,1.66,0.24,0.15,0.3
"양천로73길 5","삼성하나로","강서구","염창동",126.8721189,37.55126884,1.56,0.25,0.09,0.32
"양천로73길 6","현대2","강서구","염창동",126.8722921,37.55117849,1.58,0.26,0.09,0.31
"양천로73길 80","한강동아","강서구","염창동",126.8740967,37.55352522,1.8,0.2,0.22,0.48
"양천로75길 19","강변힐스테이트","강서구","염창동",126.8751615,37.55060362,1.81,0.43,0.15,0.15
"양천로75길 22","이너스내안에","강서구","염창동",126.875323,37.55068668,1.83,0.44,0.15,0.16
"양천로75길 57","현대1","강서구","염창동",126.8756566,37.55212113,1.89,0.37,0.29,0.33
"양천로75길 60","현대3","강서구","염창동",126.8758275,37.55204461,1.9,0.38,0.29,0.32
"양천로77길 45","무학","강서구","염창동",126.8770971,37.55116837,1.99,0.53,0.21,0.29
"양천로7길 8","홍익","강서구","방화동",126.8078731,37.57322387,4.02,0.28,0.17,0.09
"양평로 57","성원","영등포구","당산동5가",126.9001257,37.53462232,2.7,0.33,0.05,0.82
"양평로17길 36","성원","영등포구","양평동4가",126.8942621,37.5338888,3.18,0.12,0.07,0.77
"양평로17길 9","경남","영등포구","양평동4가",126.8959286,37.53581225,2.94,0.36,0.15,0.56
"양평로23길 18","동보","영등포구","양평동5가",126.8912285,37.53750114,3.24,0.48,0.17,0.49
"양평로24길 9","한신","영등포구","양평동5가",126.8931066,37.53935715,3.01,0.74,0.11,0.23
"양평로30가길 15","동양","영등포구","양평동6가",126.8902806,37.54214869,3.16,0.83,0.04,0.44
"양평로30길 51","한솔","영등포구","양평동6가",126.8881064,37.54422556,2.98,0.88,0.04,0.72
"양화로 26","KCC엠파이어리버","마포구","합정동",126.9121013,37.54847979,1.16,0.37,0,1.73
"양화로 45","메세나폴리스","마포구","서교동",126.9136696,37.54983699,1.03,0.34,0.03,1.93
"양화로3길 59","현대하이츠","마포구","합정동",126.9109317,37.55155783,1.31,0.64,0.17,1.85
"언남길 21","양재동메트로","서초구","양재동",127.0406435,37.4718536,2.94,0.29,0.1,0.91
"언주로 103","개포2차현대아파트(220)","강남구","개포동",127.0529324,37.48136941,3.36,0.56,0.07,1.27
"언주로 107","현대2","강남구","개포동",127.0523954,37.48302651,3.27,0.44,0.08,1.17
"언주로 110","경남1","강남구","개포동",127.0528435,37.48336475,3.3,0.47,0.08,1.19
"언주로 110","경남2차","강남구","개포동",127.0528435,37.48336475,3.3,0.47,0.08,1.19
"언주로 117","우성4","강남구","도곡동",127.0506056,37.48626116,3.05,0.35,0.09,0.81
"언주로 118","우성캐릭터199","강남구","도곡동",127.0511757,37.48649956,3.09,0.4,0.07,0.82
"언주로 123","한신(개포)","강남구","도곡동",127.0501223,37.4872874,2.99,0.41,0.03,0.69
"언주로 203","매봉삼성","강남구","도곡동",127.0491049,37.48912827,2.89,0.43,0.11,0.47
"언주로 21","시영","강남구","개포동",127.0554015,37.4786633,3.67,0.92,0.04,1.48
"언주로 3","개포6차우성아파트1동~8동","강남구","개포동",127.0580459,37.47637309,3.98,1.27,0.03,1.76
"언주로 316","대림역삼","강남구","역삼동",127.0461355,37.49615677,2.66,0.27,0.02,0.23
"언주로 332","역삼푸르지오","강남구","역삼동",127.0455587,37.49750232,2.51,0.37,0.09,0.35
"언주로 406","개나리4","강남구","역삼동",127.0453657,37.49975489,2.29,0.36,0.1,0.51
"언주로 427","대우디오빌","강남구","역삼동",127.0428819,37.50150557,2.01,0.49,0.19,0.36
"언주로 604","아크로힐스논현","강남구","논현동",127.0382393,37.50930518,1.06,0.95,0.1,0.5
"언주로 620","현대인텔렉스","강남구","논현동",127.0362497,37.51165393,0.74,0.89,0.04,0.65
"언주로103길 14","역삼엔스위트102동","강남구","역삼동",127.0388757,37.50665994,1.33,1,0.13,0.41
"언주로116길 6","동부센트레빌","강남구","논현동",127.0374045,37.5106903,0.89,0.93,0.12,0.6
"언주로130길 30","동양파라곤","강남구","논현동",127.0379246,37.51527086,0.63,0.61,0.13,0.66
"언주로136길 21","우민","강남구","논현동",127.037286,37.5176676,0.56,0.41,0.16,0.41
"언주로146길 18","동현아파트 1~6","강남구","논현동",127.0362633,37.52004233,0.58,0.29,0.21,0.2
"언주로167길 15","신성아파트 101동","강남구","신사동",127.0320008,37.52638071,1.06,0.11,0.12,0.25
"언주로29길 34","우성사원5","강남구","도곡동",127.0480398,37.48560233,2.84,0.16,0.15,0.75
"언주로30길 10","현대비젼21","강남구","도곡동",127.0514295,37.48740989,3.11,0.4,0.07,0.75
"언주로30길 13","대림아크로빌","강남구","도곡동",127.0514661,37.4878683,3.11,0.36,0.11,0.71
"언주로30길 21","아카데미스위트1","강남구","도곡동",127.0517959,37.48851901,3.13,0.28,0.08,0.67
"언주로30길 26","타워팰리스3","강남구","도곡동",127.0524273,37.48797721,3.19,0.31,0.14,0.76
"언주로30길 27","우성리빙텔","강남구","도곡동",127.0527221,37.48839984,3.21,0.25,0.1,0.74
"언주로30길 56","타워팰리스1","강남구","도곡동",127.0546271,37.4889584,3.38,0.19,0.14,0.85
"언주로30길 57","타워팰리스2","강남구","도곡동",127.0548908,37.48936162,3.4,0.17,0.09,0.84
"언주로70길 24","은하수","강남구","역삼동",127.0476247,37.49731491,2.62,0.22,0.19,0.41
"언주로85길 13","경남아너스빌","강남구","역삼동",127.0420971,37.50074075,2.05,0.58,0.18,0.26
"언주로86길 11","한화진넥스빌","강남구","역삼동",127.0442719,37.5018497,2.04,0.37,0.1,0.48
"언주로86길 25","우정에쉐르3","강남구","역삼동",127.0451387,37.5024204,2.04,0.3,0.08,0.54
"언주로90길 4","우림루미아트2","강남구","역삼동",127.0435238,37.50219862,1.97,0.44,0.09,0.44
"여의나루로 121","서울","영등포구","여의도동",126.9315214,37.52646702,2.34,0.48,0.07,1.02
"여의나루로 126","목화","영등포구","여의도동",126.932075,37.52637917,2.32,0.43,0.1,0.99
"여의나루로 7","광장","영등포구","여의도동",126.9214287,37.52012943,3.17,0.24,0.24,0.76
"여의대로6길 17","공작","영등포구","여의도동",126.929284,37.52650235,2.47,0.65,0.16,1.13
"여의대방로 22","우성1","동작구","신대방동",126.9109083,37.49391866,3.88,0.29,0.08,0.23
"여의대방로 25","보라매경남아너스빌","영등포구","신길동",126.9106421,37.49442602,3.84,0.29,0.03,0.25
"여의대방로 28","현대","동작구","신대방동",126.9112658,37.49440916,3.9,0.24,0.05,0.29
"여의대방로 45","삼성","영등포구","신길동",126.978884,37.611107,1.66,1.95,0.05,2.79
"여의대방로 8","우성2","동작구","신대방동",126.910034,37.49282398,3.83,0.23,0.07,0.11
"여의대방로10길 100","신동아파밀리에","동작구","신대방동",126.9145395,37.49201437,3.82,0.35,0.18,0.5
"여의대방로10길 13","한성","동작구","신대방동",126.9145324,37.49581376,3.79,0.1,0.03,0.61
"여의대방로10길 14","경남교수","동작구","신대방동",126.9142997,37.49575102,3.81,0.08,0.03,0.59
"여의대방로10길 38","롯데낙천대","동작구","신대방동",126.9144899,37.4946978,3.8,0.07,0.09,0.55
"여의대방로10길 59","보라매파크빌","동작구","신대방동",126.9154404,37.49378706,3.72,0.2,0.02,0.6
"여의대방로22길 24","벽산","동작구","신대방동",126.9212008,37.49758645,3.21,0.2,0.06,0.56
"여의대방로22아길 22","신동아","동작구","신대방동",126.9241296,37.49654165,2.94,0.23,0.14,0.36
"여의대방로24다길 40","보라매코오롱하늘채","동작구","대방동",126.9232739,37.49882348,3.03,0.36,0.08,0.62
"여의대방로43나길 25","삼환","영등포구","신길동",126.9193857,37.50729843,3.36,0.62,0.06,0.58
"여의대방로43라길 9","삼환","영등포구","신길동",126.9197965,37.508247,3.34,0.68,0.07,0.47
"여의대방로44길 10","대림아파트","동작구","대방동",126.9252275,37.50869445,2.87,0.36,0.02,0.44
"여의대방로44길 47","주공2","동작구","대방동",126.9289894,37.5089903,2.55,0.12,0.01,0.67
"여의대방로44길 9","성원","동작구","대방동",126.9252779,37.50892152,2.87,0.36,0.02,0.42
"여의대방로54길 39","아데나339","동작구","대방동",126.9292676,37.5127696,2.63,0.54,0.15,0.61
"여의대방로54길 6","경남아너스빌","동작구","대방동",126.9258132,37.51177021,2.89,0.52,0.1,0.3
"여의대방로59길 12","대방전철","영등포구","신길동",126.9245059,37.51369666,3.06,0.59,0.08,0.27
"여의대방로5길 6","우창","영등포구","신길동",126.912312,37.49674226,3.95,0.23,0.09,0.54
"여의대방로61길 1","대방전철","영등포구","신길동",126.926035,37.51399312,2.94,0.59,0.05,0.39
"여의대방로61길 19","삼두","영등포구","신길동",126.9240242,37.51462963,3.13,0.49,0.17,0.31
"여의대방로61길 5","대방전철","영등포구","신길동",126.9254899,37.51408679,2.99,0.57,0.07,0.36
"여의대방로61길 50","여의도리버뷰","영등포구","신길동",126.9212037,37.51616152,3.43,0.39,0.28,0.32
"여의대방로61길 6","대방전철","영등포구","신길동",126.9255841,37.51427701,2.99,0.55,0.09,0.38
"여의대방로62길 15","한국개나리","동작구","대방동",126.9284309,37.51404068,2.75,0.68,0.12,0.58
"여의대방로62길 7","신일해피트리","동작구","대방동",126.9275356,37.51405474,2.82,0.64,0.08,0.51
"여의대방로9길 5","보라매두산위브","영등포구","신길동",126.9148912,37.49719885,3.76,0.25,0.13,0.73
"여의동로 143","대우트럼프월드","영등포구","여의도동",126.9324326,37.51733406,2.6,0.79,0.18,0.39
"여의동로 97","대우트럼프월드II","영등포구","여의도동",126.927274,37.51721194,2.99,0.37,0.18,0.71
"여의동로3길 10","여의도자이","영등포구","여의도동",126.925311,37.518449,3.2,0.15,0.12,0.69
"역말로 28","만민라이프(B동)","은평구","역촌동",126.9133932,37.60560857,0.54,0.53,0.08,0.46
"역말로 59","진주하이츠2차","은평구","역촌동",126.9169465,37.60615276,0.73,0.48,0.1,0.47
"역말로4길 12","부호(101동)","은평구","역촌동",126.9127878,37.60453044,0.41,0.66,0.14,0.58
"역말로6길 11","무궁화","은평구","역촌동",126.914665,37.60474713,0.49,0.61,0.1,0.55
"역삼로 109","에스케이허브젠","강남구","역삼동",127.0308859,37.49368578,1.34,0.54,0.13,1.04
"역삼로 171","브라운스톤역삼","강남구","역삼동",127.03786,37.49555249,1.99,0.73,0.17,0.54
"역삼로 306","개나리래미안","강남구","역삼동",127.0465554,37.49902375,2.41,0.36,0.08,0.44
"역삼로 307","역삼 I'PARK","강남구","역삼동",127.0470292,37.4994278,2.4,0.3,0.03,0.39
"역삼로 309","래미안펜타빌","강남구","역삼동",127.0467918,37.50003157,2.34,0.25,0.08,0.38
"역삼로 314","개나리 푸르지오","강남구","역삼동",127.0495457,37.499974,2.49,0.23,0.09,0.17
"역삼로 315","개나리SK뷰","강남구","역삼동",127.0501101,37.50044658,2.49,0.22,0.02,0.09
