"addr","lon","lat"
"서울특별시 강동구 암사동 441-3",127.1306773,37.5553076
"서울특별시 강동구 암사동 493-14",127.1321093,37.5511824
"서울특별시 강동구 암사동 413",127.1393668,37.5535701
"서울특별시 강동구 암사동 445",127.1342999,37.5562146
"서울특별시 강동구 암사동 442-1",127.1317903,37.5552654
"서울특별시 강동구 암사동 504-8",127.1277126,37.5528241
"서울특별시 강동구 암사동 497-6",127.1301169,37.551229
"서울특별시 강동구 암사동 518",127.1235669,37.5497434
"서울특별시 강동구 암사동 400",127.1390004,37.5565995
"서울특별시 강동구 암사동 672",127.1341246,37.5513098
"서울특별시 강동구 천호동 155-5",127.1346741,37.5371547
"서울특별시 강동구 천호동 447-17",127.1333102,37.5366104
"서울특별시 강동구 천호동 570",127.122557,37.5464948
"서울특별시 강동구 천호동 568",127.1232337,37.5478532
"서울특별시 강동구 천호동 54-25",127.1385198,37.5418061
"서울특별시 강동구 천호동 53-32",127.1388237,37.5425436
"서울특별시 강동구 천호동 50-7",127.1409069,37.5428453
"서울특별시 강동구 천호동 34-1",127.141591,37.5465383
"서울특별시 강동구 천호동 44",127.142216,37.5447398
"서울특별시 강동구 천호동 322-19",127.1255668,37.5469163
"서울특별시 강동구 천호동 425-5",127.1249608,37.540481
"서울특별시 강동구 천호동 217-132",127.1342718,37.544653
"서울특별시 강동구 천호동 414",127.1269776,37.5393795
"서울특별시 강동구 천호동 528",127.1350491,37.5383919
"서울특별시 강동구 천호동 288-5",127.1284369,37.5486477
"서울특별시 강동구 천호동 564",127.1342435,37.5385833
"서울특별시 강동구 천호동 287-16",127.1273835,37.5482444
"서울특별시 강동구 천호동 35-4",127.1406403,37.5469422
"서울특별시 강동구 천호동 317-3",127.1249244,37.5481406
"서울특별시 강동구 천호동 28-32",127.1408183,37.5476031
"서울특별시 강동구 천호동 28",127.1404361,37.5475787
"서울특별시 강동구 천호동 19-1",127.1386091,37.5489954
"서울특별시 강동구 천호동 163-34",127.1335397,37.5378015
"서울특별시 강동구 천호동 287-9",127.1279897,37.548566
"서울특별시 강동구 천호동 293-8",127.1337616,37.5467893
"서울특별시 강동구 천호동 305",127.130033,37.5473529
"서울특별시 강동구 천호동 54-6",127.1387177,37.5420148
"서울특별시 강동구 천호동 50",127.1406284,37.5430541
"서울특별시 강동구 천호동 52-6",127.1399928,37.5422323
"서울특별시 강동구 천호동 333-55",127.1242983,37.5443975
"서울특별시 강동구 천호동 170-2",127.1335691,37.5386766
"서울특별시 강동구 천호동 49-4",127.1391593,37.5431786
"서울특별시 강동구 천호동 55-4",127.1379107,37.5415404
"서울특별시 강동구 천호동 427-3",127.1245713,37.540115
"서울특별시 강동구 천호동 566",127.1299918,37.5381349
"서울특별시 강동구 천호동 565",127.1338122,37.5359536
"서울특별시 강동구 천호동 410-100",127.1283324,37.5386759
"서울특별시 강동구 천호동 302-3",127.1314525,37.546338
"서울특별시 강동구 천호동 52-17",127.140581,37.5418599
"서울특별시 강동구 천호동 22-17",127.1411364,37.549667
"서울특별시 강동구 천호동 26-12",127.142533,37.548777
"서울특별시 강동구 천호동 164-70",127.1332315,37.5371513
"서울특별시 강동구 천호동 338-20",127.1223613,37.5427224
"서울특별시 강동구 천호동 237",127.1347936,37.545712
"서울특별시 강동구 천호동 410-105",127.1289508,37.5393977
"서울특별시 강북구 미아동 796",127.0186528,37.6288606
"서울특별시 강북구 미아동 1356",127.0356169,37.6151723
"서울특별시 강북구 미아동 811",127.0269077,37.6268335
"서울특별시 강북구 미아동 1351",127.0270305,37.62252
"서울특별시 강북구 미아동 813",127.0208782,37.6142301
"서울특별시 강북구 미아동 797",127.0206387,37.6256685
"서울특별시 강북구 미아동 474",127.0257297,37.6136035
"서울특별시 강북구 미아동 1352",127.0304719,37.6265363
"서울특별시 강북구 미아동 1355",127.0365492,37.6146375
"서울특별시 강북구 미아동 1354",127.0125728,37.6218981
"서울특별시 강북구 미아동 1357",127.0180102,37.6151812
"서울특별시 강북구 미아동 812",127.0203693,37.6173606
"서울특별시 강북구 미아동 318-5",127.0264792,37.6215343
"서울특별시 강북구 미아동 461",127.0256478,37.6126766
"서울특별시 강북구 미아동 1358",127.0312834,37.6256375
"서울특별시 강북구 미아동 1353",127.0125629,37.6179362
"서울특별시 강북구 미아동 152",127.0268657,37.6334239
"서울특별시 강북구 미아동 311-9",127.0248756,37.6229789
"서울특별시 강북구 미아동 311-10",127.0247152,37.6229406
"서울특별시 강북구 미아동 198-16",127.0282178,37.6268593
"서울특별시 강북구 미아동 1361",127.0216032,37.6231304
"서울특별시 강북구 미아동 224-40",127.0241183,37.6259695
"서울특별시 강북구 미아동 190-2",127.0256056,37.6307527
"서울특별시 강북구 미아동 561-2",127.0220243,37.6171833
"서울특별시 강북구 미아동 302-33",127.0238309,37.6247282
"서울특별시 강북구 미아동 133-12",127.0307904,37.6222464
"서울특별시 강북구 번동 191",127.0436627,37.6274423
"서울특별시 강북구 번동 410-32",127.0328689,37.6357267
"서울특별시 강북구 번동 657",127.0380209,37.6239356
"서울특별시 강북구 번동 656",127.0355544,37.6305353
"서울특별시 강북구 번동 136",127.0394518,37.6262953
"서울특별시 강북구 번동 133-1",127.0410059,37.6267531
"서울특별시 강북구 번동 470-1",127.0318898,37.6414177
"서울특별시 강북구 번동 761",127.037216,37.6279206
"서울특별시 강북구 번동 410",127.0322024,37.6357501
"서울특별시 강북구 번동 411",127.0310641,37.6357218
"서울특별시 강북구 번동 204",127.043364,37.6257387
"서울특별시 강북구 번동 760",127.0355143,37.6313576
"서울특별시 강북구 번동 148-500",127.0376705,37.6244877
"서울특별시 강북구 번동 242",127.0470877,37.6245804
"서울특별시 강북구 번동 234",127.0391686,37.6307828
"서울특별시 강북구 번동 138",127.0388438,37.6272428
"서울특별시 강북구 번동 658",127.0448367,37.6245874
"서울특별시 강북구 번동 139",127.0373569,37.6263134
"서울특별시 강북구 번동 148-494",127.0375244,37.6249254
"서울특별시 강북구 번동 418-3",127.0270104,37.6386636
"서울특별시 강북구 수유동 229-49",127.0241912,37.6379808
"서울특별시 강북구 수유동 553-61",127.0123693,37.6419848
"서울특별시 강북구 수유동 177-2",127.0265024,37.640948
"서울특별시 강북구 수유동 50-75",127.0221713,37.6317362
"서울특별시 강북구 수유동 730",127.0184295,37.6446258
"서울특별시 강북구 수유동 281-51",127.0142509,37.6461399
"서울특별시 강북구 수유동 50-82",127.0216405,37.6329851
"서울특별시 강북구 수유동 205",127.0189389,37.6421703
"서울특별시 강북구 수유동 648",127.0176269,37.6434496
"서울특별시 강북구 수유동 63",127.0234513,37.6316594
"서울특별시 강북구 수유동 733",127.0054476,37.641787
"서울특별시 강북구 수유동 729",127.0185173,37.6453609
"서울특별시 강북구 수유동 282-20",127.0140153,37.6465587
"서울특별시 강북구 수유동 562-4",127.0080477,37.6454788
"서울특별시 강북구 수유동 178-1",127.0242481,37.642554
"서울특별시 강북구 수유동 52-30",127.0208649,37.6315694
"서울특별시 강북구 수유동 77-9",127.0225059,37.632658
"서울특별시 강북구 수유동 281-32",127.0131498,37.6469704
"서울특별시 강북구 수유동 732",127.0089103,37.6387326
"서울특별시 강북구 우이동 342",127.0112601,37.6551449
"서울특별시 강북구 우이동 175",127.0119644,37.662113
"서울특별시 강북구 우이동 1",127.0138631,37.661755
"서울특별시 강서구 가양동 1497",126.8486115,37.5670463
"서울특별시 강서구 가양동 1461",126.8474442,37.5703714
"서울특별시 강서구 가양동 1485",126.8592772,37.5631529
"서울특별시 강서구 가양동 448-1",126.8568025,37.5607332
"서울특별시 강서구 가양동 1490",126.8636778,37.5586974
"서울특별시 강서구 가양동 14-3",126.8540764,37.562252
"서울특별시 강서구 가양동 448",126.8558686,37.5612647
"서울특별시 강서구 가양동 1475",126.8554837,37.5651111
"서울특별시 강서구 가양동 1462",126.8437567,37.5699687
"서울특별시 강서구 가양동 1500",126.8403436,37.5691433
"서울특별시 강서구 가양동 1474",126.8539397,37.5662269
"서울특별시 강서구 가양동 1459",126.8432033,37.5720843
"서울특별시 강서구 가양동 448-10",126.8583587,37.5603734
"서울특별시 강서구 가양동 448-9",126.8579938,37.5600329
"서울특별시 강서구 가양동 1496",126.8421304,37.5688472
"서울특별시 강서구 가양동 1467",126.8491247,37.56974
"서울특별시 강서구 가양동 1460",126.8448731,37.571269
"서울특별시 강서구 가양동 1495",126.8489569,37.568067
"서울특별시 강서구 공항동 1374",126.8081657,37.5606
"서울특별시 강서구 공항동 42-23",126.8109752,37.5601562
"서울특별시 강서구 공항동 42-12",126.8109832,37.5603671
"서울특별시 강서구 공항동 1371",126.8157505,37.5635839
"서울특별시 강서구 내발산동 715-5",126.8336941,37.5486424
"서울특별시 강서구 내발산동 716-16",126.8332051,37.5495972
"서울특별시 강서구 내발산동 730",126.8394945,37.5519586
"서울특별시 강서구 내발산동 708-14",126.8349109,37.5509529
"서울특별시 강서구 내발산동 733",126.8377555,37.5533903
"서울특별시 강서구 내발산동 688-21",126.8321441,37.5519528
"서울특별시 강서구 내발산동 722-19",126.8345639,37.5483077
"서울특별시 강서구 내발산동 676-12",126.8379732,37.5527095
"서울특별시 강서구 내발산동 728",126.8408933,37.5541546
"서울특별시 강서구 내발산동 729",126.8426401,37.5545628
"서울특별시 강서구 내발산동 742",126.8300338,37.5543232
"서울특별시 강서구 내발산동 741",126.8274306,37.5543298
"서울특별시 강서구 내발산동 751",126.8250463,37.5529465
"서울특별시 강서구 내발산동 753",126.8232041,37.5512027
"서울특별시 강서구 내발산동 749",126.8271858,37.552046
"서울특별시 강서구 내발산동 759",126.8257721,37.5502515
"서울특별시 강서구 내발산동 756",126.8225709,37.5480013
"서울특별시 강서구 내발산동 686-1",126.8318287,37.5531678
"서울특별시 강서구 내발산동 698-7",126.8339439,37.5526581
"서울특별시 강서구 내발산동 688-4",126.8312911,37.5526589
"서울특별시 강서구 내발산동 721-3",126.8351072,37.5486681
"서울특별시 강서구 내발산동 698-16",126.833089,37.5524685
"서울특별시 강서구 내발산동 697-5",126.8339606,37.552023
"서울특별시 강서구 내발산동 731",126.8405634,37.5547731
"서울특별시 강서구 내발산동 734",126.8381935,37.5544074
"서울특별시 강서구 내발산동 704-2",126.8384986,37.5518902
"서울특별시 강서구 내발산동 657",126.840219,37.5560356
"서울특별시 강서구 내발산동 672-15",126.8405481,37.553571
"서울특별시 강서구 내발산동 659-1",126.8428511,37.5565039
"서울특별시 강서구 내발산동 712-2",126.8321329,37.5499136
"서울특별시 강서구 내발산동 681-16",126.834184,37.5530803
"서울특별시 강서구 내발산동 673-2",126.8414102,37.5532974
"서울특별시 강서구 내발산동 676-23",126.8387065,37.5527834
"서울특별시 강서구 내발산동 675-9",126.8388868,37.5531275
"서울특별시 강서구 내발산동 671-13",126.839431,37.5531392
"서울특별시 강서구 내발산동 711-6",126.8325613,37.5500954
"서울특별시 강서구 내발산동 673-11",126.8394983,37.5512036
"서울특별시 강서구 내발산동 738",126.8398689,37.5518307
"서울특별시 강서구 내발산동 661-2",126.8433242,37.5551137
"서울특별시 강서구 내발산동 722-16",126.8351513,37.5482324
"서울특별시 강서구 내발산동 685",126.8320035,37.5536426
"서울특별시 강서구 내발산동 732",126.8315146,37.5513194
"서울특별시 강서구 내발산동 698-11",126.8339149,37.5524118
"서울특별시 강서구 내발산동 696-21",126.833939,37.5515173
"서울특별시 강서구 등촌동 646-29",126.8634194,37.5531293
"서울특별시 강서구 등촌동 631-9",126.8624825,37.5560243
"서울특별시 강서구 등촌동 713",126.862428,37.555138
"서울특별시 강서구 등촌동 694",126.8465439,37.562539
"서울특별시 강서구 등촌동 561-1",126.8626669,37.5418024
"서울특별시 강서구 등촌동 637-22",126.8593382,37.5558858
"서울특별시 강서구 등촌동 691-1",126.8459677,37.5637903
"서울특별시 강서구 등촌동 365-201",126.8613047,37.5507131
"서울특별시 강서구 등촌동 687",126.8425513,37.5648363
"서울특별시 강서구 등촌동 633-28",126.8660164,37.5528551
"서울특별시 강서구 등촌동 716",126.8620742,37.554066
"서울특별시 강서구 등촌동 707",126.851613,37.5607314
"서울특별시 강서구 등촌동 641-4",126.8572329,37.5561214
"서울특별시 강서구 등촌동 715",126.8604505,37.5437876
"서울특별시 강서구 등촌동 655-46",126.855792,37.5562074
"서울특별시 강서구 등촌동 628-15",126.8562005,37.5594659
"서울특별시 강서구 등촌동 710",126.8625907,37.5496496
"서울특별시 강서구 등촌동 691-3",126.8434171,37.5635275
"서울특별시 강서구 등촌동 632-4",126.8647104,37.5549384
"서울특별시 강서구 등촌동 564-7",126.863257,37.538185
"서울특별시 강서구 등촌동 638",126.8570282,37.55767
"서울특별시 강서구 등촌동 526-5",126.8618343,37.548635
"서울특별시 강서구 등촌동 662-3",126.8478177,37.5584671
"서울특별시 강서구 등촌동 641",126.8561347,37.5571064
"서울특별시 강서구 등촌동 634-13",126.8638125,37.5538467
"서울특별시 강서구 등촌동 637-15",126.8585858,37.5563165
"서울특별시 강서구 등촌동 653-13",126.8581578,37.554549
"서울특별시 강서구 등촌동 630-3",126.8597174,37.5572933
"서울특별시 강서구 등촌동 711",126.8470909,37.5644284
"서울특별시 강서구 등촌동 562-5",126.8633402,37.5400888
"서울특별시 강서구 등촌동 642",126.8582396,37.5560122
"서울특별시 강서구 등촌동 702",126.8484034,37.5623301
