"address","Apart","gu","dong","long","lat"
"섬밭로 156","시영2단지(라이프)아파트","노원구","공릉동",127.0680503,37.6301312
"섬밭로 17","삼익아파트","노원구","공릉동",127.0723931,37.61836085
"섬밭로 196","장미(시영6)","노원구","하계동",127.0667845,37.63368912
"섬밭로 229","건영","노원구","하계동",127.0650759,37.63642882
"섬밭로 229","극동","노원구","하계동",127.0650759,37.63642882
"섬밭로 229","벽산","노원구","하계동",127.0650759,37.63642882
"섬밭로 232","현대","노원구","하계동",127.0654908,37.63673268
"섬밭로 232","우성","노원구","하계동",127.0654908,37.63673268
"섬밭로 265","경남","노원구","중계동",127.0637755,37.63944094
"섬밭로 265","상아","노원구","중계동",127.0637755,37.63944094
"섬밭로 265","롯데(505)","노원구","중계동",127.0637755,37.63944094
"섬밭로 285","중계그린1단지","노원구","중계동",127.062913,37.64119594
"섬밭로 52","대주파크빌아파트","노원구","공릉동",127.0719372,37.62144478
"성내로14길 18","선광","강동구","성내동",127.1267169,37.52714156
"성내로18길 9","한독","강동구","성내동",127.1292307,37.52640784
"성내로6가길 29","동원2","강동구","성내동",127.1238473,37.52768962
"성내로6길 34","해가든(454-1)","강동구","성내동",127.1221569,37.52841006
"성내로6다길 115","새한올림픽","강동구","성내동",127.1276053,37.52512853
"성내로6다길 15","영풍마드레빌","강동구","성내동",127.1225867,37.52726486
"성내천로 133","송파자연채","송파구","마천동",127.1438054,37.49945751
"성내천로 245","마천금호어울림1차아파트","송파구","마천동",127.1544406,37.49859766
"성내천로 266","동구햇살","송파구","마천동",127.1538864,37.49680687
"성내천로 314","금호어울림","송파구","마천동",127.1559263,37.49279105
"성내천로 36","다성이즈빌클래식","송파구","오금동",127.1361651,37.5048763
"성내천로 87","우방","송파구","오금동",127.1393041,37.50116174
"성내천로21길 11","신동아","송파구","마천동",127.1444376,37.50019153
"성내천로21길 12","신동아","송파구","마천동",127.1446798,37.50036125
"성내천로37길 37","송파파크데일1단지","송파구","마천동",127.1592153,37.49898685
"성내천로47길 38","송파파크데일2단지","송파구","마천동",127.1579162,37.49636263
"성내천로6길 1","아남","송파구","오금동",127.1360755,37.50365902
"성대로12길 11","성대","동작구","상도동",126.9356464,37.49725293
"성대로6가길 149","상도타워A","동작구","상도동",126.9364582,37.49398965
"성미산로 18","삼우캐슬","마포구","성산동",126.910157,37.55833149
"성미산로11길 8","골든빌(210-10)","마포구","성산동",126.9166179,37.56104519
"성미산로23길 54","새마을","마포구","연남동",126.9202009,37.56567461
"성미산로27길 6","서암","마포구","연남동",126.9222403,37.56414937
"성북로31길 40","성북","성북구","성북동",126.9892029,37.59479136
"성북로4길 52","한신","성북구","돈암동",127.0070467,37.59109173
"성북로4길 52","한진(609-1)","성북구","돈암동",127.0070467,37.59109173
"성북로6가길 23","성북좋은","성북구","성북동",127.0056386,37.59043301
"성산로 394","연대JK","서대문구","창천동",126.931716,37.56186361
"성산로4길 75","대원","마포구","성산동",126.9104042,37.56438893
"성수이로 137","현대I-PARK","성동구","성수동2가",127.0577319,37.54727673
"성수이로 3","한신한강","성동구","성수동2가",127.0533415,37.53561837
"성수이로16길 13","우성2차","성동구","성수동2가",127.0581109,37.54093507
"성수이로8길 22","신성미소지움","성동구","성수동2가",127.0574327,37.53882274
"성수일로10길 3","우방2","성동구","성수동2가",127.0515258,37.54824219
"성수일로4길 26","힐스테이트","성동구","성수동2가",127.0516408,37.54194267
"성수일로8길 47","롯데캐슬파크","성동구","성수동2가",127.0556898,37.54539767
"성안로 155","강동역두산위브센티움","강동구","천호동",127.1349218,37.53716974
"성안로 162","다성이즈텔","강동구","길동",127.1356634,37.53744036
"성안로 170","에이치비골드빌(103동)","강동구","길동",127.1358969,37.53808965
"성안로 172","에이치비골드빌(102동)","강동구","길동",127.1359935,37.53828705
"성안로 176","한빛골드빌1차","강동구","길동",127.1361189,37.53865595
"성안로25길 15","삼성","강동구","천호동",126.978884,37.611107
"성안로25길 40","천호네스빌","강동구","천호동",127.1335234,37.53867188
"성안로25길 6","삼성","강동구","천호동",126.978884,37.611107
"성암로 133","예원","마포구","중동",126.9030456,37.57382921
"성암로 41","건영월드컵","마포구","중동",126.9118569,37.56932794
"성암로 91","마포중동현대","마포구","중동",126.9069218,37.57161863
"성암로11길 60","청구","마포구","중동",126.901283,37.57430238
"성암로1길 8","풍림","마포구","성산동",126.9127721,37.56859451
"성암로5길 12","동원월드타운","마포구","중동",126.9099484,37.56974793
"성암로7길 22","백명TRENDYAPT","마포구","중동",126.9063712,37.56957715
"성암로7길 3","현대","마포구","중동",126.9081527,37.57051675
"성현로 14","하이캐슬","관악구","봉천동",126.945394,37.49236322
"성현로 80","관악드림(동아)","관악구","봉천동",126.9511648,37.49131311
"성현로 80","관악드림(삼성)","관악구","봉천동",126.9511648,37.49131311
"세검정로 106","마체스터","서대문구","홍제동",126.9500261,37.59642064
"세검정로 134","유원하나","서대문구","홍제동",126.9522219,37.59527823
"세검정로1길 35","풍림2","서대문구","홍은동",126.9433547,37.59319441
"세검정로1길 95","홍은동벽산","서대문구","홍은동",126.9457809,37.59465104
"세검정로3길 63","태영으뜸(데시앙)","서대문구","홍제동",126.9472538,37.59397528
"세무서2길 64","현대그린","서대문구","홍제동",126.9490544,37.58902603
"세무서8길 49","홍제비콘드림힐","서대문구","홍제동",126.9491108,37.59015655
"세무서길 106","인왕산벽산","서대문구","홍제동",126.9477145,37.59253031
"소공로 35","남산 롯데캐슬 아이리스","중구","회현동1가",126.9826168,37.55847639
"소공로 46","쌍용남산플래티넘","중구","회현동2가",126.9828445,37.55946033
"소공로3길 29","삼풍","중구","회현동1가",126.9826052,37.55660405
"소월로2길 30","남산트라팰리스","중구","남대문로5가",126.9761069,37.55370941
"솔매로 145","은진스톤하우스21차","강북구","미아동",127.0282075,37.62683884
"솔매로43길 3","인성","강북구","미아동",127.0242616,37.62599569
"솔밭로 65","갑을명가","동작구","사당동",126.9665112,37.48231986
"솔밭로7길 16","낙성대현대홈타운","관악구","봉천동",126.963541,37.48038804
"솔샘로 120","정릉풍림아이원","성북구","정릉동",127.0089699,37.61680823
"솔샘로 159","벽산라이브파크","강북구","미아동",127.0101826,37.61981514
"솔샘로 174","에스케이북한산시티","강북구","미아동",127.012107,37.61993122
"솔샘로24길 15","정릉e-편한세상","성북구","정릉동",127.0092019,37.61546289
"솔샘로25길 11","정릉풍림아이원","성북구","정릉동",127.0076561,37.61609054
"솔샘로25길 28","정릉풍림아이원","성북구","정릉동",127.0075548,37.61735625
"송림길 16","다우훼밀리","중랑구","신내동",127.0958176,37.60025727
"송월길 147","동아","종로구","교북동",126.962278,37.57152586
"송이로 257","대우3","송파구","문정동",127.1331843,37.48701058
"송이로 264","문정그린","송파구","문정동",127.1335045,37.4864499
"송이로 27","금강KCC","송파구","송파동",127.1168981,37.50283423
"송이로 50","SK","송파구","송파동",127.1180451,37.50083539
"송이로 88","대림","송파구","가락동",127.1203421,37.49820703
"송이로12길 11","성지","송파구","송파동",127.1170207,37.50046031
"송이로15길 31","가락쌍용(2차)","송파구","가락동",127.1226251,37.50094444
"송이로19길 12","가락3차쌍용스윗닷홈(103동)","송파구","가락동",127.1229276,37.49777248
"송이로19길 15","쌍용스윗닷홈(104동)","송파구","가락동",127.1228167,37.49802729
"송이로19길 8","현대(6차)","송파구","가락동",127.1222549,37.49757787
"송이로21길 23","가락3차쌍용스윗닷홈 101동, 102동","송파구","가락동",127.1236074,37.49775218
"송이로26길 18","로즈힐파크(A동)","송파구","가락동",127.1232348,37.49213239
"송이로31길 56","문정시영","송파구","문정동",127.1357483,37.49164235
"송이로31길 66","세양청마루","송파구","문정동",127.1365944,37.49236465
"송이로32길 37","문정대우푸르지오","송파구","문정동",127.1269838,37.48676473
"송이로36길 2","크로바맨션","송파구","문정동",127.1319925,37.48664847
"송이로36길 62","미소로","송파구","문정동",127.127083,37.48347153
"송이로37가길 22","광남캐스빌(C동)","송파구","문정동",127.1350572,37.48895196
"송파대로 106","동부브리앙뜨1","송파구","문정동",127.1258779,37.48025986
"송파대로 220","한신1","송파구","가락동",127.1211349,37.4897543
"송파대로 345","시영1","송파구","가락동",127.1125013,37.49891149
"송파대로 345","시영2","송파구","가락동",127.1125013,37.49891149
"송파대로 562","한빛웰리스","송파구","신천동",127.0991977,37.51521388
"송파대로 567","주공아파트 5단지","송파구","잠실동",127.0981402,37.51531923
"송파대로14길 12","자이파인빌(102동)","송파구","문정동",127.1252638,37.48355063
"송파대로16길 12","현대2","송파구","문정동",127.1246463,37.48454811
"송파대로20길 28","현대(62-5)","송파구","문정동",127.1258654,37.48573851
"송파대로28길 27","성원상떼빌","송파구","가락동",127.1206337,37.49477631
"송파대로30길 16","두산위브","송파구","가락동",127.1191059,37.49470218
"송파대로32길 15","가락금호아파트","송파구","가락동",127.1169721,37.49612176
"송파대로32길 33","동부센트레빌","송파구","가락동",127.1166128,37.49770271
"송파대로32길 8","우성","송파구","가락동",127.1173991,37.49552378
"송파대로36가길 7","노보빌아파트","송파구","송파동",127.1151248,37.50074497
"송파대로36길 37","홍익봄마을","송파구","송파동",127.1158671,37.50160992
"송파대로37길 29","송파동부쎈트레빌","송파구","가락동",127.1089317,37.50068418
"송파대로8길 10","송파파인타운13단지","송파구","장지동",127.1288505,37.47740628
"송파대로8길 17","송파파인타운9단지","송파구","장지동",127.1295652,37.47800962
"송파대로8길 20","송파파인타운10단지","송파구","장지동",127.1298606,37.47770332
"송파대로8길 58","송파파인타운11단지","송파구","장지동",127.1329923,37.48008716
"수락산로 174","상계주공14(고층)","노원구","상계동",127.0591241,37.67048717
"수락산로 234","상계현대3차","노원구","상계동",127.0527198,37.67100097
"수락산로 246","대창센시티","노원구","상계동",127.0513611,37.671116
"수명로1길 110","마곡수명산파크3단지","강서구","내발산동",126.8242746,37.55349326
"수명로1길 16","마곡수명산파크4단지","강서구","내발산동",126.8231727,37.55043808
"수명로2가길 22","마곡수명산파크7단지","강서구","내발산동",126.8241416,37.54821293
"수명로2길 105","마곡수명산파크5단지","강서구","내발산동",126.827817,37.55194851
"수명로2길 63","마곡수명산파크6단지","강서구","내발산동",126.8264605,37.55023021
"수색로 100","DMC래미안e편한세상","서대문구","북가좌동",126.908704,37.5725595
"수색로 147","신일해피트리","서대문구","북가좌동",126.904442,37.57541586
"수색로 154","월드컵현대","서대문구","북가좌동",126.9044331,37.57601908
